"index_date","ibov_points_count","ibov_var_pct","ifix_points_count","ifix_var_pct","ifil_points_count","ifil_var_pct","created_at","updated_at"
"2024-08-13 00:00:00","133318","0.69","3363","0.24","1486","0.25","2024-08-15 00:00:00","2024-11-27 00:00:00"
"2024-08-12 00:00:00","132398","0.98","3355","0.09","1483","0.09","2024-08-14 00:00:00","2024-11-27 00:00:00"
"2024-08-09 00:00:00","131116","0.38","3352","0.07","1481","0.05","2024-08-13 00:00:00","2024-11-27 00:00:00"
"2024-08-08 00:00:00","130615","1.52","3350","0.15","1481","0.17","2024-08-09 00:00:00","2024-11-27 00:00:00"
"2024-08-07 00:00:00","128661","0.90","3345","-0.13","1478","-0.15","2024-08-09 00:00:00","2024-11-27 00:00:00"
"2024-08-06 00:00:00","127514","0.99","3349","0.06","1480","0.07","2024-08-08 00:00:00","2024-11-27 00:00:00"
"2024-08-05 00:00:00","126267","0.80","3347","-0.16","1479","-0.17","2024-08-07 00:00:00","2024-11-27 00:00:00"
"2024-08-02 00:00:00","125270","-0.46","3353","-0.48","1482","-0.49","2024-08-06 00:00:00","2024-11-27 00:00:00"
"2024-08-01 00:00:00","125854","-1.21","3369","0.10","1489","0.16","2024-08-02 00:00:00","2024-11-27 00:00:00"
"2024-07-31 00:00:00","127395","-0.20","3366","0.02","1487","0.01","2024-08-02 00:00:00","2024-11-27 00:00:00"
"2024-07-30 00:00:00","127652","1.20","3365","0.19","1486","0.19","2024-08-01 00:00:00","2024-11-27 00:00:00"
"2024-07-29 00:00:00","126139","-0.64","3358","0.15","1486","0.19","2024-07-30 00:00:00","2024-11-27 00:00:00"
"2024-07-26 00:00:00","126954","-0.42","3353","-0.67","0","0.00","2024-07-30 00:00:00","2024-11-27 00:00:00"
"2024-07-25 00:00:00","127492","1.22","3376","0.03","0","0.00","2024-07-27 00:00:00","2024-11-27 00:00:00"
"2024-07-24 00:00:00","125954","-0.37","3375","-0.19","0","0.00","2024-07-25 00:00:00","2024-11-27 00:00:00"
"2024-07-23 00:00:00","126423","-0.13","3382","-0.14","0","0.00","2024-07-25 00:00:00","2024-11-27 00:00:00"
"2024-07-22 00:00:00","126590","-0.99","3386","-0.14","0","0.00","2024-07-24 00:00:00","2024-11-27 00:00:00"
"2024-07-19 00:00:00","127860","0.19","3391","-0.02","0","0.00","2024-07-22 00:00:00","2024-11-27 00:00:00"
"2024-07-18 00:00:00","127616","-0.03","3392","0.27","0","0.00","2024-07-19 00:00:00","2024-11-27 00:00:00"
"2024-07-16 00:00:00","127652","-1.39","3383","-0.16","0","0.00","2024-07-19 00:00:00","2024-11-27 00:00:00"
"2024-07-12 00:00:00","129450","0.26","3388","0.15","0","0.00","2024-07-15 00:00:00","2024-11-27 00:00:00"
"2024-07-11 00:00:00","128897","0.47","3370","0.58","0","0.00","2024-07-12 00:00:00","2024-11-27 00:00:00"
"2024-07-10 00:00:00","128294","0.85","3351","0.05","0","0.00","2024-07-11 00:00:00","2024-11-27 00:00:00"
"2024-07-09 00:00:00","127218","0.09","3349","0.00","0","0.00","2024-07-11 00:00:00","2024-11-27 00:00:00"
"2024-07-08 00:00:00","127108","0.44","3349","0.05","0","0.00","2024-07-10 00:00:00","2024-11-27 00:00:00"
"2024-07-05 00:00:00","126548","0.22","3347","0.17","0","0.00","2024-07-09 00:00:00","2024-11-27 00:00:00"
"2024-07-04 00:00:00","126267","0.08","3342","0.54","0","0.00","2024-07-06 00:00:00","2024-11-27 00:00:00"
"2024-07-03 00:00:00","126164","0.40","3324","0.63","0","0.00","2024-07-04 00:00:00","2024-11-27 00:00:00"
"2024-07-02 00:00:00","125662","0.70","3303","-0.08","0","0.00","2024-07-04 00:00:00","2024-11-27 00:00:00"
"2024-07-01 00:00:00","124787","0.06","3306","-0.40","0","0.00","2024-07-02 00:00:00","2024-11-27 00:00:00"
"2024-06-28 00:00:00","124718","0.65","3319","-0.85","0","0.00","2024-07-02 00:00:00","2024-11-27 00:00:00"
"2024-06-27 00:00:00","123907","-0.32","3347","0.58","0","0.00","2024-06-29 00:00:00","2024-11-27 00:00:00"
"2024-06-26 00:00:00","124308","1.36","3328","0.52","0","0.00","2024-06-28 00:00:00","2024-11-27 00:00:00"
"2024-06-25 00:00:00","122641","0.00","3311","0.00","0","0.00","2024-06-26 00:00:00","2024-06-26 00:00:00"
"2024-06-24 00:00:00","122331","0.00","3301","0.00","0","0.00","2024-06-26 00:00:00","2024-06-26 00:00:00"
"2024-06-21 00:00:00","122637","0.00","3296","0.00","0","0.00","2024-06-25 00:00:00","2024-06-25 00:00:00"
"2024-06-20 00:00:00","121341","0.00","3299","0.00","0","0.00","2024-06-21 00:00:00","2024-06-21 00:00:00"
"2024-06-19 00:00:00","120433","0.00","3298","0.00","0","0.00","2024-06-20 00:00:00","2024-06-20 00:00:00"
"2024-06-17 00:00:00","119630","0.00","3301","0.00","0","0.00","2024-06-19 00:00:00","2024-06-19 00:00:00"
"2024-06-14 00:00:00","119138","0.00","3306","0.00","0","0.00","2024-06-17 00:00:00","2024-06-17 00:00:00"
"2024-06-13 00:00:00","119662","0.00","3313","0.00","0","0.00","2024-06-15 00:00:00","2024-06-15 00:00:00"
"2024-06-12 00:00:00","119568","0.00","3296","0.00","0","0.00","2024-06-13 00:00:00","2024-06-13 00:00:00"
"2024-06-11 00:00:00","119936","0.00","3320","0.00","0","0.00","2024-06-12 00:00:00","2024-06-12 00:00:00"
"2024-06-07 00:00:00","120760","0.00","3345","0.00","0","0.00","2024-06-10 00:00:00","2024-06-10 00:00:00"
"2024-06-06 00:00:00","120767","0.00","3359","0.00","0","0.00","2024-06-07 00:00:00","2024-06-07 00:00:00"
"2024-06-05 00:00:00","122899","0.00","3359","0.00","0","0.00","2024-06-07 00:00:00","2024-06-07 00:00:00"
"2024-06-04 00:00:00","121407","0.00","3356","0.00","0","0.00","2024-06-06 00:00:00","2024-06-06 00:00:00"
"2024-06-03 00:00:00","121802","0.00","3364","0.00","0","0.00","2024-06-04 00:00:00","2024-06-04 00:00:00"
"2024-05-31 00:00:00","122032","0.00","3372","0.00","0","0.00","2024-06-03 00:00:00","2024-06-03 00:00:00"
"2024-05-29 00:00:00","122098","0.00","3382","0.00","0","0.00","2024-05-31 00:00:00","2024-05-31 00:00:00"
"2024-05-28 00:00:00","122707","0.00","3371","0.00","0","0.00","2024-05-29 00:00:00","2024-05-29 00:00:00"
"2024-05-24 00:00:00","124496","0.00","3375","0.00","0","0.00","2024-05-27 00:00:00","2024-05-28 00:00:00"
"2024-05-23 00:00:00","124394","0.00","3378","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-22 00:00:00","124729","0.00","3375","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-21 00:00:00","125650","0.00","3384","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-20 00:00:00","127412","0.00","3387","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-17 00:00:00","127751","0.00","3391","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-16 00:00:00","128151","0.00","3392","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-14 00:00:00","128284","0.00","3380","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-13 00:00:00","128515","0.00","3368","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-10 00:00:00","128155","0.00","3377","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-09 00:00:00","127600","0.00","3398","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-08 00:00:00","128188","0.00","3389","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-07 00:00:00","129481","0.00","3398","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-06 00:00:00","129210","0.00","3395","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-03 00:00:00","128466","0.00","3393","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-05-02 00:00:00","128509","0.00","3392","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-30 00:00:00","127122","0.00","3376","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-29 00:00:00","125924","0.00","3382","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-26 00:00:00","127352","0.00","3375","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-25 00:00:00","126526","0.00","3367","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-24 00:00:00","124646","0.00","3361","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-23 00:00:00","124741","0.00","3365","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-22 00:00:00","125148","0.00","3373","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-19 00:00:00","125573","0.00","3380","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-18 00:00:00","125124","0.00","3391","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-17 00:00:00","124196","0.00","3387","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-16 00:00:00","124171","0.00","3391","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-15 00:00:00","124389","0.00","3403","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-12 00:00:00","125334","0.00","3413","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-11 00:00:00","125946","0.00","3424","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-10 00:00:00","127396","0.00","3418","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-09 00:00:00","128054","0.00","3418","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-08 00:00:00","129890","0.00","3421","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-05 00:00:00","128857","0.00","3422","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-04 00:00:00","126795","0.00","3422","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-03 00:00:00","127428","0.00","3414","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-02 00:00:00","127318","0.00","3412","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-04-01 00:00:00","127549","0.00","3407","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-28 00:00:00","127286","0.00","3403","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-27 00:00:00","128106","0.00","3408","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-26 00:00:00","127691","0.00","3395","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-25 00:00:00","126863","0.00","3392","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-22 00:00:00","126851","0.00","3393","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-20 00:00:00","128159","0.00","3381","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-19 00:00:00","129125","0.00","3378","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-15 00:00:00","126954","0.00","3374","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-14 00:00:00","126742","0.00","3367","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-13 00:00:00","127690","0.00","3366","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-12 00:00:00","128006","0.00","3367","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-11 00:00:00","127668","0.00","3369","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-08 00:00:00","126124","0.00","3374","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-07 00:00:00","127071","0.00","3382","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-06 00:00:00","128314","0.00","3369","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-05 00:00:00","128890","0.00","3365","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-04 00:00:00","128498","0.00","3368","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-01 00:00:00","128442","0.00","3365","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-29 00:00:00","129547","0.00","3363","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-28 00:00:00","129138","0.00","3357","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-27 00:00:00","130656","0.00","3346","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-26 00:00:00","129706","0.00","3352","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-23 00:00:00","129442","0.00","3363","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-22 00:00:00","130168","0.00","3355","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-21 00:00:00","129942","0.00","3357","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-20 00:00:00","129816","0.00","3358","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-19 00:00:00","128903","0.00","3358","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-16 00:00:00","128766","0.00","3357","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-15 00:00:00","127773","0.00","3350","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-14 00:00:00","126820","0.00","3343","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-09 00:00:00","128025","0.00","3352","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-08 00:00:00","128143","0.00","3341","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-07 00:00:00","129958","0.00","3341","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-06 00:00:00","130380","0.00","3333","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-05 00:00:00","127651","0.00","3328","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-02 00:00:00","127410","0.00","3332","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-01 00:00:00","128333","0.00","3322","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-31 00:00:00","128097","0.00","3334","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-30 00:00:00","127526","0.00","3327","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-29 00:00:00","128573","0.00","3330","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-26 00:00:00","129009","0.00","3332","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-25 00:00:00","128094","0.00","3326","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-24 00:00:00","127775","0.00","3325","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-23 00:00:00","128230","0.00","3328","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-22 00:00:00","126586","0.00","3335","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-19 00:00:00","127638","0.00","3340","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-18 00:00:00","127530","0.00","3329","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-17 00:00:00","128578","0.00","3334","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-16 00:00:00","129464","0.00","3334","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-15 00:00:00","131545","0.00","3333","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-12 00:00:00","131075","0.00","3329","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-11 00:00:00","130733","0.00","3318","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-10 00:00:00","130804","0.00","3325","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-09 00:00:00","131472","0.00","3325","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-08 00:00:00","132460","0.00","3327","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-05 00:00:00","131970","0.00","3324","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-04 00:00:00","131200","0.00","3321","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-03 00:00:00","133014","0.00","3325","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-02 00:00:00","132632","0.00","3315","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-29 00:00:00","134185","0.00","3311","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-28 00:00:00","134209","0.00","3311","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-27 00:00:00","134114","0.00","3299","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-26 00:00:00","133582","0.00","3284","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-22 00:00:00","132547","0.00","3259","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-21 00:00:00","131994","0.00","3233","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-20 00:00:00","131072","0.00","3214","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-19 00:00:00","131848","0.00","3207","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-18 00:00:00","131219","0.00","3198","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-15 00:00:00","130028","0.00","3192","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-14 00:00:00","130807","0.00","3184","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-13 00:00:00","129411","0.00","3176","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-12 00:00:00","126370","0.00","3171","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-11 00:00:00","126947","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-08 00:00:00","127183","0.00","3187","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-07 00:00:00","125803","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-06 00:00:00","125702","0.00","3190","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-05 00:00:00","126960","0.00","3191","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-04 00:00:00","126811","0.00","3187","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-01 00:00:00","127995","0.00","3176","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-30 00:00:00","127264","0.00","3178","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-29 00:00:00","126109","0.00","3164","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-28 00:00:00","126609","0.00","3167","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-27 00:00:00","125606","0.00","3160","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-24 00:00:00","125444","0.00","3175","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-23 00:00:00","126626","0.00","3179","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-22 00:00:00","125799","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-21 00:00:00","125681","0.00","3192","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-20 00:00:00","125896","0.00","3197","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-17 00:00:00","124855","0.00","3197","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-16 00:00:00","124701","0.00","3191","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-14 00:00:00","123197","0.00","3184","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-13 00:00:00","120398","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-10 00:00:00","120629","0.00","3181","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-09 00:00:00","119104","0.00","3178","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-08 00:00:00","119115","0.00","3173","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-07 00:00:00","119249","0.00","3171","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-06 00:00:00","118498","0.00","3163","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-03 00:00:00","118160","0.00","3160","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-01 00:00:00","115053","0.00","3147","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-31 00:00:00","113144","0.00","3156","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-30 00:00:00","112532","0.00","3156","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-27 00:00:00","113301","0.00","3156","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-26 00:00:00","114777","0.00","3142","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-25 00:00:00","112830","0.00","3150","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-24 00:00:00","113762","0.00","3156","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-23 00:00:00","112785","0.00","3172","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-20 00:00:00","113155","0.00","3168","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-19 00:00:00","114004","0.00","3164","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-18 00:00:00","114060","0.00","3174","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-17 00:00:00","115908","0.00","3183","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-16 00:00:00","116534","0.00","3190","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-13 00:00:00","115754","0.00","3192","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-11 00:00:00","117051","0.00","3184","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-10 00:00:00","116737","0.00","3180","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-09 00:00:00","115156","0.00","3179","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-06 00:00:00","114170","0.00","3183","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-05 00:00:00","113284","0.00","3183","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-04 00:00:00","113607","0.00","3185","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-03 00:00:00","113419","0.00","3196","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-02 00:00:00","115057","0.00","3197","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-29 00:00:00","116565","0.00","3219","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-28 00:00:00","115731","0.00","3193","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-27 00:00:00","114327","0.00","3193","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-26 00:00:00","114193","0.00","3199","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-25 00:00:00","115925","0.00","3214","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-22 00:00:00","116009","0.00","3226","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-21 00:00:00","116145","0.00","3224","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-20 00:00:00","118695","0.00","3225","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-19 00:00:00","117846","0.00","3230","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-18 00:00:00","118288","0.00","3233","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-15 00:00:00","118758","0.00","3234","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-14 00:00:00","119392","0.00","3216","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-13 00:00:00","118176","0.00","3216","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-12 00:00:00","116883","0.00","3227","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-11 00:00:00","116883","0.00","3227","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-08 00:00:00","115313","0.00","3240","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-06 00:00:00","115985","0.00","3222","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-05 00:00:00","117331","0.00","3216","0.00","0","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
